NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,9,7,23,0.1499932,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,9,7,23,0.2090689,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,9,7,23,0.3033572,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,9,7,23,0.4041879,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,9,7,23,0.5027166,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,9,7,23,0.6022275,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,9,7,23,0.7000579,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,9,7,23,0.8081812,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,9,7,23,0.9052703,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,9,7,23,1.004261,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,9,7,23,1.113192,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,9,7,23,1.215128,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,9,7,23,1.310123,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,27,27,3,27,1,2,23,9,7,23,1.409001,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,27,27,3,27,1,2,23,9,7,23,1.503858,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,9,7,23,1.610749,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,9,7,23,1.705172,1
1,1,2,1,18.50756,6.107553,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,9,7,23,1.816821,3
1,1,2,1,18.50756,6.107553,0.008498904,0.6075562,15,3,27,27,3,27,1,2,23,9,7,23,1.907932,3
2,2,2,1,0.5085018,2.108499,0.8084982,0.8075569,15,3,27,27,3,27,1,2,23,9,7,23,2.004962,3
2,2,2,1,0.5085018,2.108498,0.2084959,1.407559,15,3,26.4,27,3.599999,27,0,2,23,9,7,23,2.117467,3
2,2,2,1,0.5085018,2.108498,2.808494,1.807561,15,3,26,27,3.999999,27,1,2,23,9,7,23,2.209696,3
2,2,2,1,0.5085018,2.108498,2.308492,2.307563,15,3,25.49999,27,4.499999,27,0,2,23,9,7,23,2.310928,3
2,2,0,1,0.5085018,2.108498,0,2.807565,15,3,24.99999,27,4.999998,27,0,2,23,9,7,23,2.403339,3
2,2,0,1,0.5085018,2.108498,0,3.307567,15,3,24.49999,27,5.499998,27,0,2,23,9,7,23,2.508494,3
2,2,0,1,0.5085018,2.108498,0,3.807568,15,3,23.99999,27,5.999997,27,0,2,23,9,7,23,2.609495,3
