NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.1034745,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.206949,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.3003927,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.40798,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.5027945,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.6086624,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.7018751,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,0.8006449,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,0.9080828,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.003253,1
0,1,2,2,0,2.607553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.106347,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.200788,1
0,1,2,2,0,3.607552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.305791,1
0,1,2,2,0,4.107552,8.3085,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.406979,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.500339,1
1,1,2,1,19.50756,5.10755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.608973,1
1,1,2,1,19.00756,5.607551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.709538,1
1,1,2,1,18.50756,6.107553,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.804166,1
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.908461,1
1,1,2,1,17.50755,7.107557,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,2.012485,1
1,1,2,1,17.00755,7.607559,0.3085001,0.3075551,15,3,27.3,27,3,27.3,1,2,3,17,3,25,2.108117,1
1,1,2,2,16.50755,8.107561,0.3085001,0.3085001,15,3,27.3,27,3,27.3,1,2,3,17,3,25,2.209582,1
1,1,2,2,16.00755,8.607563,0.3085001,0.3085001,15,3,27.3,27,3,27.3,1,2,3,17,3,25,2.308701,1
1,1,2,2,15.50755,9.107565,0.3085001,0.3085001,15,3,27.3,27,3,27.3,1,2,3,17,3,25,2.409158,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,27.3,27,3,27.3,1,2,3,17,3,25,2.501314,1
1,1,2,1,14.50754,10.10757,0.3085001,8.307555,15,3,27.3,27,3,27.3,1,2,3,17,3,25,2.606802,1
1,1,2,1,14.00754,10.60757,0.3085001,8.307555,15,3,27.3,27,3,27.3,1,2,3,17,3,25,2.707749,1
1,1,2,2,13.50754,11.10757,0.3085001,0.3085001,15,3,27.3,27,3,27.3,1,2,3,17,3,25,2.808443,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,27.3,27,3,27.3,1,2,3,17,3,25,2.90239,1
1,1,2,2,12.90753,11.70757,0.6085013,0.008498904,15,3,27.3,27,3,27.3,1,2,3,17,3,25,3.004953,4
1,1,2,2,12.90753,11.70757,0.6085013,1.008499,15,3,27.3,27,3,27.3,1,2,3,17,3,25,3.107067,4
2,2,2,2,2.90848,1.70852,1.108503,0.5084971,15,3,27.3,27,3,27.3,1,2,3,17,3,25,3.208282,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,1,2,3,17,3,25,3.304204,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,1,2,3,17,3,25,3.400421,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,1,2,3,17,3,25,3.505566,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,0,2,3,17,3,25,3.601696,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,0,2,3,17,3,25,3.70672,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,1,2,3,17,3,25,3.800634,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,1,2,3,17,3,25,3.903683,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.009397,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.103692,4
2,2,2,2,2.90848,1.70852,1.608505,0.00849509,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.204711,2
2,2,2,1,3.408482,1.208518,1.608505,5.008495,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.306273,2
2,2,2,1,0.6084831,1.008517,1.708505,4.908494,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.402622,4
2,2,2,1,0.6084831,1.008517,2.308508,4.308492,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.511611,4
2,2,2,1,0.6084831,1.008517,2.80851,3.80849,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.604894,4
2,2,2,1,0.6084831,1.008517,3.308511,3.308489,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.707904,4
2,2,2,1,0.6084831,1.008517,3.808511,2.80849,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.806735,4
2,1,2,1,0.6084831,11.00757,4.20851,2.40849,15,3,27.3,27,3,27.3,1,2,3,17,3,25,4.900003,4
2,2,2,1,0.6084831,1.008517,4.808509,1.808491,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.010383,4
2,2,2,1,0.6084831,1.008517,5.208509,1.408491,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.100236,4
2,2,2,1,0.6084831,1.008517,5.708508,0.9084914,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.211204,4
2,2,2,1,0.1084812,1.508519,5.708508,0.9084914,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.308442,1
2,2,2,1,0.008480784,1.608519,5.708508,0.9084914,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.401479,1
2,2,2,1,0.008480784,1.608519,5.708508,0.9084914,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.507652,1
2,2,2,1,0.008480784,1.608519,5.708508,0.9084914,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.603446,1
2,2,2,1,0.008480784,1.608519,5.708508,0.9084914,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.700814,4
2,2,2,1,3.008481,1.608519,6.208508,0.4084919,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.803685,4
2,2,2,2,2.80848,1.80852,0.508508,0.1084921,15,3,27.3,27,3,27.3,1,2,3,17,3,25,5.906423,1
2,2,2,2,2.408478,2.208522,0.508508,0.1084921,15,3,27.3,27,3,27.3,1,2,3,17,3,25,6.002811,1
2,2,2,2,1.808476,2.808524,0.508508,0.1084921,15,3,26.7,27,3,27.3,1,2,3,17,3,25,6.108319,1
2,2,2,2,1.408475,3.208525,0.508508,0.1084921,15,3,26.3,27,3,27.3,1,2,3,17,3,25,6.200273,1
2,2,2,2,0.9084738,3.708526,0.508508,0.1084921,15,3,25.8,27,3,27.3,1,2,3,17,3,25,6.303519,1
2,2,1,1,0.5084723,4.108528,8.507564,2.107547,15,3,25.19999,27,3,27.3,1,2,3,17,3,25,6.408462,4
2,2,1,1,0.5084723,0.1085279,8.807563,1.807548,15,3,24.69999,27,3,27.3,1,2,3,17,3,25,6.506823,4
2,2,1,1,0.5084723,0.1085279,9.207562,1.407548,15,3,24.29999,27,3,27.3,1,2,3,17,3,25,6.603409,4
2,2,1,1,0.5084723,0.1085279,9.807562,0.8075485,15,3,23.69999,27,3,27.3,1,2,100,100,3,25,6.707933,4
6,2,1,1,9.157723,0.1085279,10.00756,0.6075486,15,3,23.29999,27,3,27.3,1,2,100,100,3,25,6.800943,4
6,2,1,1,9.157723,0.1085279,10.60756,0.007549165,15,3,22.69998,27,3,27.3,1,2,100,100,3,25,6.907842,4
6,2,1,1,8.857722,0.4085291,10.60756,0.007549165,15,3,22.19998,27,3,27.3,1,2,100,100,3,25,7.007393,1
6,2,2,1,8.357721,0.908531,0.608506,0.007549165,15,3,21.69998,27,3,27.3,1,2,100,100,3,25,7.108157,1
6,2,2,1,8.05772,1.208532,0.608506,0.007549165,15,3,21.19998,27,3,27.3,1,2,100,100,3,25,7.20782,0
6,2,2,1,8.05772,1.208532,0.608506,0.007549165,15,3,20.69998,27,3,27.3,0,2,100,100,3,25,7.307923,0
0,2,2,1,0,1.208532,0.608506,0.007549165,15,3,20.29997,27,3,27.3,0,2,100,100,3,25,7.400414,0
0,2,2,1,0,1.208532,0.608506,0.007549165,15,3,19.69997,27,3,27.3,0,2,100,100,3,25,7.509285,0
0,2,2,1,0,1.208532,0.608506,0.007549165,15,3,19.19997,27,3,27.3,0,2,100,100,3,25,7.609343,0
0,2,2,1,0,1.208532,0.608506,0.007549165,15,3,18.79997,27,3,27.3,0,2,100,100,3,25,7.703382,0
0,2,2,1,0,1.208532,0.608506,0.007549165,15,3,18.19997,27,3,27.3,0,2,100,100,3,25,7.808373,0
0,2,2,1,0,1.208532,0.608506,0.007549165,15,3,17.79996,27,3,27.3,0,2,100,100,3,25,7.900541,0
0,2,2,1,0,1.308532,0.608506,0.007549165,15,3,17.19996,27,3,27.3,0,2,100,100,3,25,8.004077,1
6,2,2,1,7.457717,1.808534,0.608506,0.007549165,15,3,17.19996,27,3.5,27.3,1,2,100,100,3,25,8.107881,0
0,2,2,1,0,1.808534,0.608506,0.007549165,15,3,17.19996,27,3.899999,27.3,0,2,100,100,3,25,8.200428,0
0,2,2,1,0,1.808534,0.608506,0.007549165,15,3,17.19996,27,4.499999,27.3,0,2,100,100,3,25,8.30449,0
0,2,2,1,0,1.808534,0.608506,0.007549165,15,3,17.19996,27,4.999998,27.3,0,2,100,100,3,25,8.405443,0
0,2,2,1,0,1.808534,0.608506,0.007549165,15,3,17.19996,27,5.399998,27.3,0,2,100,100,3,25,8.501588,0
0,2,2,1,0,1.808534,0.608506,0.007549165,15,3,17.19996,27,100,100,0,2,100,100,3,25,8.606071,0
0,2,2,1,0,1.408533,0.608506,0.007549165,15,3,17.19996,27,100,100,0,2,100,100,3,25,8.704668,2
0,2,2,1,0,1.008531,0.608506,0.007549165,15,3,17.19996,27,100,100,0,2,100,100,3,25,8.800658,2
0,2,1,1,0,0.5085295,10.60756,0.007549165,15,3,17.19996,27,100,100,0,2,100,100,3,25,8.903443,2
1,2,1,1,10.20753,0.4085291,10.20756,0.4075488,15,3,17.19996,27,100,100,1,2,100,100,3,25,9.007754,3
2,2,1,1,0.2084711,0.4085291,9.707562,0.9075482,15,3,17.19996,27,100,100,1,2,100,100,3,25,9.105523,3
2,2,1,1,0.2084711,0.4085291,9.307563,1.307548,15,3,17.19996,27,100,100,1,2,100,100,3,25,9.201336,3
2,2,1,1,0.2084711,0.4085291,8.807563,1.807548,15,3,17.19996,27,100,100,1,2,100,100,3,25,9.301265,3
2,2,1,1,0.2084711,4.408529,8.307563,2.307547,15,3,17.19996,27,100,100,1,2,100,100,3,25,9.403113,3
2,2,1,1,0.2084711,0.4085291,7.807564,2.807547,15,3,17.19996,27,100,100,1,2,100,100,3,25,9.500302,3
2,2,1,1,0.2084711,0.4085291,7.307564,3.307546,15,3,17.19996,27,100,100,1,2,100,100,3,25,9.601284,3
2,2,1,1,0.2084711,0.4085291,6.707564,3.907545,15,3,17.19996,27,100,100,1,2,100,100,3,25,9.704123,3
1,2,1,1,10.20753,0.4085291,6.207565,4.407544,15,3,17.19996,27,100,100,1,2,100,100,3,25,9.804086,3
