NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,3,27,25,0.1330396,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,3,27,25,0.2056819,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,3,27,25,0.3027426,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,3,27,25,0.4005571,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,3,27,25,0.5038376,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,3,27,25,0.6027776,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,3,27,25,0.7009218,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,3,27,25,0.8009532,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,3,27,25,0.9026875,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,3,27,25,1.002548,1
0,1,2,2,0,2.907553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,3,27,25,1.10983,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,3,27,25,1.206793,1
0,1,2,2,0,3.407552,0.008498904,0.6085013,15,3,27,27,3,27,1,2,21,3,27,25,1.302981,3
0,1,2,2,0,3.407552,0.008498904,0.6085013,15,3,27,27,3,27,1,2,21,3,27,25,1.401737,3
0,1,2,2,0,3.407552,0.008498904,0.6085013,15,3,27,27,3,27,1,2,21,3,27,25,1.506865,3
0,1,2,2,0,3.507552,0.008498904,0.6085013,15,3,27,27,3,27,1,2,21,3,27,25,1.600147,1
0,1,2,2,0,4.107551,8.008499,0.6085013,15,3,27,27,3,27,1,2,21,3,27,25,1.705051,1
0,1,2,2,0,4.307551,8.008499,0.6085013,15,3,27,27,3,27,1,2,21,3,27,25,1.803003,3
2,2,2,2,0.3085039,0.3084962,7.508497,1.108503,15,3,27,27,3,27,1,2,21,3,27,25,1.902095,3
2,2,2,2,0.3085039,0.3084962,7.008495,1.608505,15,3,27,27,3,27,1,2,21,3,27,25,2.001895,3
2,2,2,2,0.3085039,0.3084962,6.508493,2.108507,15,3,27,27.3,3.5,27,1,2,21,3,27,25,2.101458,3
2,2,2,2,0.3085039,0.3084962,5.908491,2.708509,15,3,27,27.3,4.099999,27,1,2,21,3,27,25,2.204133,3
2,2,2,2,0.3085039,0.3084962,5.408489,3.208511,15,3,27,27.3,4.599998,27,1,2,21,3,27,25,2.307329,3
2,2,2,2,0.3085039,0.3084962,4.908487,3.708513,15,3,27,27.3,5.099998,27,1,2,21,3,27,25,2.407415,3
2,2,2,2,4.308504,0.3084962,4.408485,4.208514,15,3,27,27.3,5.599998,27,1,2,21,3,27,25,2.505796,3
2,2,2,2,0.3085039,0.3084962,3.908482,4.708516,15,3,27,27.3,6.099997,27,1,2,21,3,27,25,2.608262,3
2,2,2,2,0.3085039,0.3084962,3.508482,5.108518,15,3,27,27.3,6.499997,27,1,2,21,3,27,25,2.700048,3
2,2,2,2,0.3085039,0.3084962,2.908479,5.70852,15,3,27,27.3,7.099996,27,1,2,21,3,27,25,2.809286,3
2,2,2,2,0.3085039,0.3084962,2.408478,6.208522,15,3,27,27.3,7.599996,27,1,2,21,3,27,25,2.906034,3
2,2,2,2,0.3085039,0.3084962,1.908476,6.708524,15,3,27,27.3,8.099996,27,1,2,21,3,27,25,3.008262,3
2,2,2,2,0.3085039,0.3084962,1.508474,7.108526,15,3,27,27.3,8.499997,27,1,2,21,3,27,25,3.102988,3
2,2,2,2,0.3085039,0.3084962,1.008472,7.608528,15,3,27,27.3,8.999999,27,1,2,21,3,27,25,3.202156,3
0,1,2,2,0,4.307551,0.4084699,8.20853,15,3,27,27.3,9.600001,27,1,2,21,3,27,25,3.304496,3
0,1,2,2,0,4.007551,0.3084695,8.30853,15,3,27,27.3,10,27,1,2,21,3,27,25,3.401529,2
0,1,2,2,0,3.407552,0.3084695,0.3085306,15,3,27,27.3,10.60001,27,1,2,21,3,27,25,3.507495,2
0,1,2,2,0,2.907553,0.3084695,0.3085305,15,3,27,27.3,11.10001,27,1,2,21,3,27,25,3.606914,2
0,1,2,2,0,2.507553,0.3084695,0.3085306,15,3,27,27.3,11.50001,27,1,2,21,3,27,25,3.702122,2
0,1,2,2,0,1.907554,0.3084695,0.3085306,15,3,27,27.3,12.10001,27,1,2,21,3,27,25,3.805082,2
0,1,2,2,0,1.507554,0.3084695,0.3085306,15,3,27,27.3,12.50001,27,1,2,21,3,27,25,3.900916,2
0,1,2,2,0,1.007554,0.3084695,0.3085306,15,3,27,27.3,13.00001,27,1,2,21,3,27,25,4.00209,2
0,1,1,2,0,0.6075548,8.307525,0.3085306,15,3,27,27.3,13.60002,27,1,2,21,3,27,25,4.108419,3
2,1,1,2,0.008500335,0.6075547,7.807522,0.8085325,15,3,27,27.3,14.10002,27,1,2,21,3,27,25,4.208146,3
2,1,1,2,0.008500335,0.6075547,7.30752,1.308534,15,3,27,27.3,14.60002,27,1,2,100,100,27,25,4.308107,3
2,1,1,2,0.008500335,0.6075547,6.907519,1.708536,15,3,27,27.3,15.00002,27,1,2,100,100,27,25,4.401423,3
2,1,1,2,0.008500335,0.6075548,6.607518,2.008537,15,3,27,27.3,15.60002,27,1,2,100,100,27,25,4.508128,4
2,1,1,2,0.008500335,0.6075547,7.007519,1.608536,15,3,27,27.3,16.00002,27,1,2,100,100,27,25,4.603291,4
2,1,1,2,0.008500335,0.6075547,7.507522,1.108534,15,3,27,27.3,16.50003,27,1,2,100,100,27,25,4.701715,4
0,1,1,2,0,0.6075547,8.107524,0.5085314,15,3,27,27.3,17.10003,27,1,2,100,100,27,25,4.805576,4
0,1,1,2,0,0.6075548,8.507524,0.1085298,15,3,27,27.3,17.50003,27,1,2,100,100,27,25,4.900734,4
0,1,2,2,0,0.7075546,0.6084707,0.008529422,15,3,27,27.3,18.10003,27,1,2,100,100,27,25,5.010572,1
0,1,2,2,0,1.107554,0.6084707,0.008529422,15,3,27,27.3,18.50003,27,1,2,100,100,27,25,5.101622,1
0,1,2,2,0,1.707554,0.6084707,0.008529422,15,3,27,27.3,19.10004,27,1,2,100,100,27,25,5.205197,1
0,1,2,2,0,2.107553,0.6084707,0.008529422,15,3,27,27.3,19.50004,27,1,2,100,100,27,25,5.30114,1
0,1,2,2,0,2.607553,0.6084707,0.008529422,15,3,27,27.3,20.00004,27,1,2,100,100,27,25,5.400482,1
0,1,2,2,0,3.107552,0.6084707,0.008529422,15,3,27,27.3,20.50004,27,1,2,100,100,27,25,5.504065,1
0,1,2,2,0,3.707552,0.6084707,0.008529422,15,3,27,27.3,21.10004,27,1,2,100,100,27,25,5.605976,1
0,1,2,2,0,4.207551,0.6084707,8.00853,15,3,27,27.3,21.60005,27,1,2,100,100,27,25,5.709641,1
1,1,1,2,19.90756,4.707551,0.6075257,0.008529422,15,3,27,27.3,22.10005,27,1,2,100,100,27,25,5.809189,1
1,1,1,2,19.40756,5.207551,0.6075257,0.008529422,15,3,27,27.3,22.60005,27,1,2,100,100,27,25,5.907702,1
1,1,1,2,18.90756,5.707551,0.6075257,0.008529422,15,3,27,27.3,23.10005,27,1,2,100,100,27,25,6.00875,1
1,1,1,2,18.40756,6.207553,0.6075257,0.008529422,15,3,26.5,27.3,23.10005,27,1,2,100,100,27,25,6.104177,1
1,1,1,2,17.90755,6.707555,0.6075256,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,6.21032,1
1,1,1,2,17.50755,7.107557,0.6075256,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,6.30319,1
1,1,1,2,16.90755,7.70756,0.6075257,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,6.404602,1
1,1,2,2,16.50755,8.107561,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,6.503953,1
1,1,2,2,15.90755,8.707563,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,6.610391,1
1,1,2,2,15.50755,9.107565,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,6.702426,1
1,1,2,2,15.00754,9.607567,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,6.80005,1
1,1,1,2,14.40754,10.20757,8.607526,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,6.909179,1
1,1,2,2,13.90754,10.70757,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.006501,1
1,1,2,2,13.40754,11.20757,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.106592,1
1,1,2,2,12.90753,11.70757,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.20469,1
1,1,2,2,12.40753,12.20758,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.304773,1
1,1,2,2,11.90753,12.70758,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.406308,1
1,1,2,2,11.40753,13.20758,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.508532,1
1,1,2,2,11.00753,13.60758,0.6084707,0.008529422,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.602785,1
1,1,1,1,10.50753,14.10758,8.607526,2.007585,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.705053,3
1,1,1,1,10.50753,14.10758,8.207523,2.407586,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.805381,3
2,2,1,1,0.5084723,0.1085279,7.807522,2.807587,15,3,100,100,23.10005,27,1,2,100,100,27,25,7.90194,3
2,2,1,1,0.5084723,0.1085279,7.30752,3.30759,15,3,100,100,23.10005,27,1,2,100,100,27,25,8.002584,3
2,2,1,1,0.5084723,0.1085279,6.807519,3.807591,15,3,100,100,23.10005,27.3,1,2,100,100,27,25,8.10131,3
2,2,1,1,0.5084723,0.1085279,6.207516,4.407593,15,3,100,100,23.10005,27.3,1,2,100,100,27,25,8.205583,3
2,2,1,1,0.5084723,0.1085279,5.807515,4.807595,15,3,100,100,23.10005,27.3,1,2,100,100,27,25,8.300433,3
2,2,1,1,0.5084723,0.1085279,5.307513,5.307597,15,3,100,100,23.10005,27.3,1,2,100,100,27,25,8.401514,3
2,2,1,1,0.5084723,0.1085279,4.807511,5.807599,15,3,100,100,23.10005,27.3,1,2,100,100,27,25,8.503374,3
2,2,1,1,0.2084711,0.4085291,4.707511,5.907599,15,3,100,100,23.10005,27.3,1,2,100,100,27,25,8.601647,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,1,2,100,100,27,25,8.70328,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,8.803199,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,8.90359,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,9.000427,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,9.100822,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,9.202065,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,9.302411,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,9.401025,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,9.505885,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,1,2,100,100,27,25,9.603192,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,1,2,100,100,27,25,9.704091,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,9.803454,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,9.90598,1
2,2,1,1,0.008470294,0.6085299,4.707511,5.907599,15,3,100,100,23.10005,27.3,0,2,100,100,27,25,10.00513,1
