NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,11,9,15,25,0.1424756,4
0,1,2,1,0,0.3075551,0.6085013,8.007554,15,3,27,27,3,27,1,2,11,9,15,25,0.2019702,4
2,1,2,1,0.3085001,0.3075551,1.108503,7.507552,15,3,27,27,3,27,1,2,11,9,15,25,0.3052592,4
2,1,2,1,0.3085001,0.3075551,1.608505,7.00755,15,3,27,27,3,27,1,2,11,9,15,25,0.4049953,4
2,1,2,1,0.3085001,0.3075551,2.108507,6.507548,15,3,27,27,3,27,1,2,11,9,15,25,0.5069984,4
2,1,2,1,0.3085001,0.3075551,2.608509,6.007546,15,3,27,27,3,27,1,2,11,9,15,25,0.6017219,4
2,1,2,1,0.3085001,0.3075551,3.108511,5.507544,15,3,27,27,3,27,1,2,11,9,15,25,0.7058043,4
2,1,2,1,0.3085001,0.3075551,3.608511,5.007545,15,3,27,27,3,27,1,2,11,9,15,25,0.8060008,4
2,1,2,1,10.3085,0.3075551,4.10851,4.507545,15,3,27,27,3,27,1,2,11,9,15,25,0.9011819,4
2,1,2,1,10.3085,0.3075551,4.608509,4.007545,15,3,27,27,3,27,1,2,11,9,15,25,1.006612,4
2,1,2,1,10.3085,0.3075551,4.40851,4.207545,15,3,27,27,3,27,1,2,11,9,15,25,1.101248,3
2,1,2,1,0.3085001,0.3075551,3.90851,4.707545,15,3,27,27,3,27,1,2,11,9,15,25,1.200231,3
2,1,2,1,0.3085001,0.3075551,3.408511,5.207544,15,3,27,27,3,27,1,2,11,9,15,25,1.306858,3
2,1,2,1,0.3085001,0.3075551,2.90851,5.707545,15,3,27,27,3,27,1,2,11,9,15,25,1.40127,3
2,1,2,1,0.3085001,0.3075551,2.408508,6.207547,15,3,27,27,3,27,1,2,11,9,15,25,1.503235,3
2,1,2,1,0.3085001,0.3075551,1.908506,6.707549,15,3,27,27,3,27,1,2,11,9,15,25,1.60496,3
2,1,2,1,0.3085001,0.3075551,1.408504,7.207551,15,3,27,27,3,27,1,2,11,9,15,25,1.707502,3
2,1,2,1,0.3085001,0.3075551,1.408504,7.207551,15,3,27,27,3,27,1,2,11,9,15,25,1.805754,3
2,1,2,1,0.008500335,0.6075547,1.408504,7.207551,15,3,27,27,3,27,1,2,11,9,15,25,1.904543,1
2,1,2,1,0.008500335,0.6075547,1.408504,7.207551,15,3,27,27,3,27,1,2,11,9,15,25,2.004076,3
2,1,2,1,0.008500335,0.6075547,1.108503,7.507552,15,3,27,27.3,3.5,27,1,2,11,9,15,25,2.104022,3
2,1,2,1,0.008500335,0.6075547,0.808502,7.807553,15,3,27,27.3,3.999999,27,1,2,11,9,15,25,2.201963,3
2,1,2,1,0.008500335,0.6075547,0.808502,7.807553,15,3,27,27.3,4.499999,27,1,2,11,9,15,25,2.30039,1
2,1,2,1,0.008500335,0.6075547,0.808502,7.807553,15,3,27,27.3,4.999998,27,1,2,11,9,15,25,2.405881,1
2,1,2,1,0.008500335,0.6075547,0.808502,7.807553,15,3,27,27.3,5.499998,27,1,2,11,9,15,25,2.507371,1
2,1,2,1,0.008500335,0.6075547,0.808502,7.807553,15,3,27,27.3,5.999997,27,1,2,11,9,15,25,2.606456,1
2,1,2,1,0.008500335,0.6075547,0.808502,7.807553,15,3,27,27.3,6.499997,27,1,2,11,9,15,25,2.701765,1
2,1,2,1,0.008500335,0.6075547,0.7085016,7.907554,15,3,27,27.3,6.999996,27,1,2,11,9,15,25,2.803437,3
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,27,27.3,7.499996,27,1,2,11,9,15,25,2.902252,3
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,27,27.3,7.999995,27,1,2,11,9,15,25,3.005697,1
