NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,21,27,25,0.1292456,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,21,27,25,0.2018906,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,21,27,25,0.3059458,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,19,21,27,25,0.4312804,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,19,21,27,25,0.5091569,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,3,27,27,27,0,2,19,21,27,25,0.6063718,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,3,27,27,27,0,2,19,21,27,25,0.7019447,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,19,21,27,25,0.8031512,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,19,21,27,25,0.9067788,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,3,27,27,27,0,2,19,21,27,25,1.000531,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,19,21,27,25,1.130437,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,19,21,27,25,1.203434,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,19,21,27,25,1.307026,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,27,27,27,0,2,19,21,27,25,1.400497,1
0,1,2,1,0,4.90755,0.3085001,0.3075551,15,3,3,27,27,27,0,2,19,21,27,25,1.502055,1
0,1,2,1,0,5.40755,0.3085001,0.3075551,15,3,3,27,27,27,0,2,19,21,27,25,1.611412,1
0,1,2,1,0,5.907552,0.3085001,0.3075551,15,3,3,27,27,27,0,2,19,21,27,25,1.704216,1
0,1,2,1,0,6.407555,0.3085001,0.3075551,15,3,3,27,27,27,0,2,19,21,27,25,1.801397,1
0,1,2,1,0,6.907556,0.3085001,0.3075551,15,3,3,27,27,27,0,2,19,21,27,25,1.901626,1
0,1,2,1,0,7.407558,0.3085001,0.3075551,15,3,3,27,27,27,0,2,19,21,27,25,2.003395,1
0,1,2,1,0,7.907561,0.3085001,0.3075551,15,3,3,27.3,27,27.3,0,2,19,21,27,25,2.107002,1
0,1,2,2,0,8.407562,0.3085001,0.3085001,15,3,3,27.3,27,27.3,0,2,19,21,27,25,2.203866,1
0,1,2,2,0,8.907564,0.3085001,0.3085001,15,3,3,27.3,27,27.3,0,2,19,21,27,25,2.303631,1
0,1,2,2,0,9.407566,0.3085001,0.3085001,15,3,3,27.3,27,27.3,0,2,19,21,27,25,2.410216,1
0,1,2,2,0,9.907568,0.3085001,0.3085001,15,3,3,27.3,27,27.3,0,2,19,21,27,25,2.509372,1
0,1,2,1,0,10.40757,0.3085001,8.307555,15,3,3,27.3,27,27.3,0,2,19,21,27,25,2.615116,1
0,1,2,2,0,10.90757,0.3085001,0.3085001,15,3,3,27.3,27,27.3,0,2,19,21,27,25,2.702032,1
1,1,2,2,13.20754,11.40757,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,19,21,27,25,2.807955,1
1,1,2,2,12.70753,11.90758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,19,21,27,25,2.904788,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.030536,1
1,1,2,2,11.70753,12.90758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.108454,1
1,1,2,2,11.20753,13.40758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.201783,1
1,1,2,2,10.90753,13.70758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.306788,4
1,1,2,2,10.90753,13.70758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.402096,4
1,1,2,2,10.90753,13.70758,0.6085013,0.008498904,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.504493,4
1,1,2,2,10.90753,13.70758,0.6085013,0.008498904,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.603369,4
1,1,2,2,10.70753,13.90758,0.6085013,0.008498904,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.706393,1
1,1,1,1,10.30753,14.30758,2.607556,8.007554,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.803657,4
2,2,1,1,0.3084714,0.3085287,3.007558,7.607552,15,3,3,27.3,27,27.3,1,2,19,21,27,25,3.907728,4
2,2,1,1,0.3084714,0.3085287,3.50756,7.107551,15,3,3,27.3,27,27.3,1,2,19,21,27,25,4.000675,4
2,2,1,1,0.3084714,0.3085287,4.007561,6.607548,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,4.100892,4
2,2,1,1,0.3084714,0.3085287,4.507563,6.107546,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,4.200097,4
2,2,1,1,0.3084714,0.3085287,5.007565,5.607545,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,4.302267,4
2,2,1,1,0.3084714,0.3085287,5.507565,5.107544,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,4.404236,4
1,2,1,1,10.30753,0.3085287,6.007565,4.607544,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,4.507307,4
1,2,1,1,10.30753,0.3085287,6.507565,4.107545,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,4.608522,4
2,2,1,1,0.3084714,0.3085287,7.007564,3.607546,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,4.708058,4
2,2,1,1,0.3084714,0.3085287,7.507563,3.107546,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,4.807174,4
2,2,1,1,0.3084714,4.308528,8.007564,2.607547,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,4.903181,4
2,2,1,1,0.3084714,4.308528,8.507564,2.107547,15,3,2.7,27.3,27,27.3,1,2,19,21,27,25,5.006672,4
