NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,9,19,25,0.1400206,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,9,19,25,0.2096195,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,9,19,25,0.303575,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,9,19,25,0.4034642,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,9,19,25,0.5034597,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,9,19,25,0.6014958,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,9,19,25,0.7053665,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,9,19,25,0.8098822,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,9,19,25,0.9085056,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,9,19,25,1.006061,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,9,19,25,1.107173,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,9,19,25,1.20851,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,9,19,25,1.308269,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,9,19,25,1.404816,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,9,19,25,1.506047,4
0,1,2,2,0,3.907552,0.6085013,0.008498904,15,3,27,27,3,27,1,2,3,9,19,25,1.608492,4
0,1,2,2,0,3.907552,0.6085013,0.008498904,15,3,27,27,3,27,1,2,3,9,19,25,1.707503,4
0,1,2,2,0,3.907552,0.6085013,0.008498904,15,3,27,27,3,27,1,2,3,9,19,25,1.800775,4
0,1,2,2,0,3.907552,0.6085013,0.008498904,15,3,27,27,3,27,1,2,3,9,19,25,1.913488,4
0,1,2,2,0,3.907552,0.6085013,0.008498904,15,3,27,27,3,27,0,2,3,9,19,25,2.012202,4
0,1,2,2,0,3.907552,0.6085013,0.008498904,15,3,27,27,2.7,27,0,2,3,9,19,25,2.108008,4
0,1,2,2,0,3.907552,0.6085013,0.008498904,15,3,27,27,2.7,27,0,2,3,9,19,25,2.205089,4
0,1,2,2,0,3.907552,0.6085013,0.008498904,15,3,27,27,2.7,27,0,2,3,9,19,25,2.309059,4
0,1,2,2,0,3.907552,0.6085013,0.008498904,15,3,27,27,2.7,27,1,2,3,9,19,25,2.405838,4
