NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,19,17,27,0.1505648,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,19,17,27,0.200274,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,19,17,27,0.3040571,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,19,17,27,0.4000205,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,19,17,27,0.5066355,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,19,17,27,0.6028129,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,19,17,27,0.7018663,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,19,17,27,0.8026853,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,19,17,27,0.9000446,0
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,19,17,27,1.00627,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,19,17,27,1.107312,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,19,17,27,1.202608,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,19,17,27,1.304625,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,19,17,27,1.400122,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,19,17,27,1.504942,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,19,17,27,1.603244,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,27,27,3,27,1,2,27,19,17,27,1.708879,1
1,1,2,1,19.80756,4.807551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,27,19,17,27,1.8048,1
1,1,2,1,19.30756,5.30755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,27,19,17,27,1.902124,1
1,1,2,1,18.80756,5.807552,0.3085001,0.3075551,15,3,27,27,3,27,1,2,27,19,17,27,2.003437,1
1,1,2,1,18.30756,6.307554,0.3085001,0.3075551,15,3,27,26.5,3,27,1,2,27,19,17,27,2.109589,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,27,26,3,27,1,2,27,19,17,27,2.206889,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,27,25.49999,3,27,1,2,27,19,17,27,2.301974,1
1,1,2,1,16.80755,7.80756,0.3085001,0.3075551,15,3,27,24.99999,3,27,1,2,27,19,17,27,2.405389,1
1,1,2,2,16.30755,8.307562,0.3085001,0.3085001,15,3,27,24.49999,3,27,1,2,27,19,17,27,2.509035,1
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,27,23.99999,3,27,1,2,27,19,17,27,2.6049,1
1,1,2,2,15.30754,9.307566,0.3085001,0.3085001,15,3,27,23.49999,3,27,1,2,27,19,17,27,2.703141,1
1,1,2,2,14.80754,9.807568,0.3085001,0.3085001,15,3,27,22.99998,3,27,1,2,27,19,17,27,2.806692,1
1,1,2,1,14.30754,10.30757,0.3085001,8.307554,15,3,27,22.49998,3,27,1,2,27,19,17,27,2.902383,1
1,1,2,2,13.80754,10.80757,0.3085001,0.3085001,15,3,27,21.99998,3,27,1,2,27,19,17,27,3.000094,1
1,1,2,2,13.30754,11.30757,0.3085001,0.3085001,15,3,27,21.49998,3,27,1,2,27,19,17,27,3.101578,1
1,1,2,2,12.80754,11.80758,0.3085001,0.3085001,15,3,27,20.99998,3,27,1,2,27,19,17,27,3.200927,1
1,1,2,2,12.30753,12.30758,0.3085001,0.3085001,15,3,27,20.49998,3,27,1,2,27,19,17,27,3.305964,1
1,1,2,2,12.30753,12.30758,0.1084993,0.5085009,15,3,27,19.99997,3,27,1,2,100,100,17,27,3.400964,3
1,1,2,2,12.30753,12.30758,0.008498904,0.6085013,15,3,27,19.49997,3,27,1,2,100,100,17,27,3.504524,3
1,1,2,2,12.30753,12.30758,1.008499,0.6085013,15,3,27,18.99997,3,27,1,2,100,100,17,27,3.603736,3
2,2,2,2,2.308478,0.308522,0.5084971,1.108503,15,3,27,18.49997,3,27,1,2,100,100,17,27,3.710138,3
2,2,2,2,2.308478,0.308522,3.008495,1.608505,15,3,27,17.99997,3,27,1,2,100,100,17,27,3.809978,3
2,2,2,2,2.308478,0.308522,2.508493,2.108507,15,3,27,17.49996,3,27,1,2,100,100,17,27,3.906256,3
2,2,0,2,2.308478,0.308522,0,2.608509,15,3,27,16.99996,3,27,0,2,100,100,17,27,4.006618,3
1,2,2,2,0.3075331,0.308522,2.508489,3.108511,15,3,27.3,16.99996,3,27.3,1,2,100,100,17,27,4.10897,3
1,2,0,2,0.3075331,0.308522,0,3.608513,15,3,27.3,16.99996,3,27.3,0,2,100,100,17,27,4.20234,3
1,2,2,2,0.3075331,0.308522,4.508485,4.108514,15,3,27.3,16.99996,3,27.3,1,2,100,100,17,27,4.304116,3
1,2,2,2,0.3075331,0.308522,4.008483,4.608516,15,3,27.3,16.99996,3,27.3,1,2,100,100,17,27,4.404656,3
