NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,5,15,9,27,0.1589704,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,5,15,9,27,0.2055755,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,5,15,9,27,0.3028941,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,5,15,9,27,0.4086561,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,5,15,9,27,0.5076445,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,5,15,9,27,0.6040614,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,5,15,9,27,0.7027457,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,5,15,9,27,0.8079081,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,27,27,3,27,1,2,5,15,9,27,0.9030859,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,5,15,9,27,1.003768,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,5,15,9,27,1.100843,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,5,15,9,27,1.210199,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,5,15,9,27,1.306436,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,5,15,9,27,1.411324,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,5,15,9,27,1.505111,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,27,27,3,27,1,2,5,15,9,27,1.600818,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,27,27,3,27,1,2,5,15,9,27,1.708309,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,5,15,9,27,1.808905,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,5,15,9,27,1.909217,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,27,27,3,27,1,2,5,15,9,27,2.008239,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,27,26.5,3.5,27,1,2,5,15,9,27,2.108166,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,27,26,3.999999,27,1,2,5,15,9,27,2.209592,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,27,25.49999,4.499999,27,1,2,5,15,9,27,2.306305,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,27,24.99999,4.999998,27,1,2,5,15,9,27,2.406454,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,27,24.49999,5.499998,27,1,2,5,15,9,27,2.507141,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,27,23.99999,5.999997,27,1,2,5,15,9,27,2.600325,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,27,23.49999,6.499997,27,1,2,5,15,9,27,2.701157,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,27,22.99998,6.999996,27,1,2,5,15,9,27,2.807556,1
1,1,2,1,14.50754,10.10757,0.3085001,8.307555,15,3,27,22.49998,7.499996,27,1,2,5,15,9,27,2.900964,4
2,2,2,1,0.5084866,0.1085136,0.808502,7.807553,15,3,27,21.99998,7.999995,27,1,2,5,15,9,27,3.002306,4
2,2,2,1,0.5084866,0.1085136,1.308504,7.307551,15,3,27,21.49998,8.499997,27,1,2,5,15,9,27,3.101541,4
2,2,2,1,0.5084866,0.1085136,1.808506,6.807549,15,3,27,20.99998,8.999999,27,1,2,5,15,9,27,3.204736,4
2,2,2,1,0.5084866,0.1085136,2.308508,6.307547,15,3,27,20.49998,9.500001,27,1,2,5,15,9,27,3.305339,4
2,2,2,1,0.5084866,0.1085136,2.808509,5.807545,15,3,27,19.99997,10,27,1,2,5,15,9,27,3.406467,4
2,2,2,1,0.5084866,0.1085136,3.308511,5.307544,15,3,27,19.49997,10.5,27,1,2,5,15,9,27,3.508557,4
2,2,2,1,0.5084866,0.1085136,3.80851,4.807544,15,3,27,18.99997,11.00001,27,1,2,5,15,9,27,3.610136,4
2,1,2,1,0.5084866,10.10757,4.308509,4.307545,15,3,27,18.49997,11.50001,27,1,2,5,15,9,27,3.706774,4
2,2,2,1,0.5084866,0.1085136,4.808509,3.807545,15,3,27,17.99997,12.00001,27,1,2,5,15,9,27,3.80619,4
2,2,2,1,0.5084866,0.1085136,5.308509,3.307546,15,3,27,17.49996,12.50001,27,1,2,5,15,9,27,3.905105,4
2,2,2,1,0.5084866,0.1085136,5.808508,2.807547,15,3,27,16.99996,13.00001,27,1,2,5,15,9,27,4.006593,4
2,2,2,1,4.408486,0.208514,6.108508,2.507547,15,3,27,16.49996,13.00001,26.7,1,2,5,15,9,27,4.10745,1
2,2,2,1,3.908484,0.7085159,0.1085083,0.5084918,15,3,27,15.99996,13.00001,26.7,1,2,5,15,9,27,4.207859,1
2,2,2,1,3.408482,1.208518,0.1085083,0.5084918,15,3,27,15.69996,13.00001,26.7,1,2,5,15,9,27,4.308074,1
2,2,2,2,2.90848,1.70852,0.1085083,0.5084918,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,4.404692,1
2,2,2,2,2.408478,2.208521,0.1085083,0.5084918,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,4.5068,1
2,2,2,2,1.908477,2.708524,0.1085083,0.5084918,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,4.608183,1
2,2,2,2,1.408475,3.208525,0.1085083,0.5084918,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,4.707341,1
2,2,2,2,0.9084738,3.708526,0.1085084,0.5084918,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,4.808145,1
2,2,1,1,0.4084719,4.208528,8.107563,2.507547,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,4.901616,1
2,2,1,1,0.3084714,0.3085287,7.807564,2.807547,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.007814,3
2,2,1,1,0.3084714,0.3085287,7.307564,3.307546,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.102304,3
2,2,1,1,0.3084714,0.3085287,6.807565,3.807545,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.207275,3
1,2,1,1,10.30753,0.3085287,6.307564,4.307544,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.310557,3
2,2,1,1,0.3084714,0.3085287,5.807566,4.807544,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.406418,3
2,2,1,1,0.3084714,0.3085287,5.307566,5.307544,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.505781,3
2,2,1,1,0.3084714,0.3085287,4.807564,5.807545,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.604309,3
2,2,1,1,0.3084714,0.3085287,4.307562,6.307547,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.706769,3
2,2,1,1,0.3084714,0.3085287,3.807561,6.807549,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.807676,3
2,2,1,1,0.3084714,0.3085287,3.307559,7.307551,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,5.909041,3
2,2,1,1,0.3084714,0.3085287,2.807557,7.807554,15,3,27,15.69996,13.00001,26.7,1,2,100,100,9,27,6.01003,3
1,1,1,1,10.30753,14.30758,2.607556,8.007554,15,3,27,16.19996,13.00001,26.7,1,2,100,100,9,27,6.106411,1
