NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,23,27,0.1131343,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,23,27,0.2262686,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,23,27,0.3003825,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,23,27,0.4103371,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,23,27,0.5025417,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,23,27,0.6027816,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,23,27,0.7080708,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,23,27,0.8099298,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,23,27,0.902181,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,23,27,1.002231,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,23,27,1.109811,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,23,27,1.210709,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,23,27,1.303838,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,23,27,1.409339,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,27,27,3,27,1,2,3,25,23,27,1.502644,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,27,27,3,27,1,2,3,25,23,27,1.601296,1
1,1,2,1,19.50756,5.10755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,25,23,27,1.711487,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,25,23,27,1.808698,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,25,23,27,1.904434,1
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,25,23,27,2.011273,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,27,27.3,3,26.6,1,2,3,25,23,27,2.100489,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,27,27.3,3,26.1,1,2,3,25,23,27,2.207272,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,27,27.3,3,25.59999,1,2,100,100,23,27,2.304394,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,27,27.3,3,25.09999,1,2,100,100,23,27,2.400786,1
1,1,2,2,15.50755,9.107565,0.3085001,0.3085001,15,3,27,27.3,3,24.49999,1,2,100,100,23,27,2.515972,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,27,27.3,3,24.09999,1,2,100,100,23,27,2.604292,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,27,27.3,3,23.59999,1,2,100,100,23,27,2.708906,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,27,27.3,3,23.09999,1,2,100,100,23,27,2.804044,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,27,27.3,3,22.59998,1,2,100,100,23,27,2.906537,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,27,27.3,3,22.09998,1,2,100,100,23,27,3.002619,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,27,27.3,3,21.59998,1,2,100,100,23,27,3.107656,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,27,27.3,3,21.09998,1,2,100,100,23,27,3.208788,1
1,1,2,2,11.50753,13.10758,0.3085001,0.3085001,15,3,27,27.3,3,20.49998,1,2,100,100,23,27,3.311342,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,27,27.3,3,20.09997,1,2,100,100,23,27,3.408014,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,27,27.3,3,19.59997,1,2,100,100,23,27,3.507231,1
1,1,1,5,10.30753,14.30758,2.507556,6.608499,15,3,27,27.3,3,18.99997,1,2,100,100,23,27,3.611876,4
2,2,1,5,0.3084714,0.3085287,2.907557,6.208498,15,3,27,27.3,3,18.59997,1,2,100,100,23,27,3.708042,4
2,2,1,6,0.3084714,0.3085287,3.407559,5.557745,15,3,27,27.3,3,18.09997,1,2,100,100,23,27,3.807909,4
2,2,1,0,0.3084714,0.3085287,3.907561,0,15,3,27,27.3,3,17.59996,0,2,100,100,23,27,3.900257,4
2,2,1,0,0.3084714,0.3085287,4.407563,0,15,3,27,27.3,3,17.09996,0,2,100,100,23,27,4.006454,4
2,2,1,0,0.3084714,0.3085287,4.907565,0,15,3,27,27.3,3.5,17.09996,0,2,100,100,23,27,4.105531,4
2,2,1,0,0.3084714,0.3085287,5.407566,0,15,3,27,27.3,3.999999,17.09996,0,2,100,100,23,27,4.211112,4
2,2,1,6,0.3084714,0.3085287,5.907565,1.557741,15,3,27,27.3,4.499999,17.09996,1,2,100,100,23,27,4.300641,4
1,2,1,6,10.30753,0.3085287,6.407565,0.557742,15,3,27,27.3,4.999998,17.09996,1,2,100,100,23,27,4.408088,4
2,2,1,1,0.3084714,0.3085287,6.907565,3.707545,15,3,27,27.3,100,100,1,2,100,100,23,27,4.506478,4
2,2,1,1,0.3084714,0.3085287,7.507563,3.107546,15,3,27,27.3,100,100,0,2,100,100,23,27,4.615341,4
2,2,1,0,0.3084714,0.3085287,7.607564,0,15,3,27,27.3,100,100,0,2,100,100,23,27,4.711366,0
2,2,1,0,0.3084714,0.3085287,7.507563,0,15,3,27,27.3,100,100,0,2,100,100,23,27,4.806694,3
2,2,1,1,0.3084714,0.3085287,7.007564,3.607546,15,3,27,27.3,100,100,1,2,100,100,23,27,4.902346,3
1,2,1,1,10.30753,0.3085287,6.507565,4.107545,15,3,27,27.3,100,100,1,2,100,100,23,27,5.008021,3
1,2,1,1,10.30753,0.3085287,6.007565,4.607544,15,3,27,27.3,100,100,1,2,100,100,23,27,5.10762,3
2,2,1,1,0.3084714,0.3085287,5.507565,5.107544,15,3,27,27.3,100,100,1,2,100,100,23,27,5.209939,3
2,2,1,1,0.3084714,0.3085287,4.907565,5.707545,15,3,27,27.3,100,100,1,2,100,100,23,27,5.313176,3
2,2,1,1,0.3084714,0.3085287,4.507563,6.107546,15,3,27,27.3,100,100,1,2,100,100,23,27,5.408209,3
2,2,1,1,0.3084714,0.3085287,4.007561,6.607548,15,3,27,27.3,100,100,1,2,100,100,23,27,5.503479,3
2,2,1,1,0.3084714,0.3085287,3.407559,7.207551,15,3,27,27.3,100,100,1,2,100,100,23,27,5.612355,3
2,2,1,1,0.2084711,0.4085291,3.207559,7.407551,15,3,27,27.3,100,100,1,2,100,100,23,27,5.705817,1
2,2,1,1,0.008470294,0.6085299,3.207559,7.407551,15,3,27,27.3,100,100,1,2,100,100,23,27,5.808679,1
2,2,1,1,0.008470294,0.6085299,3.207559,7.407551,15,3,27,27.3,100,100,1,2,100,100,23,27,5.913626,1
2,2,1,1,0.008470294,0.6085299,3.207559,7.407551,15,3,27,27.3,100,100,1,2,100,100,23,27,6.01172,3
2,2,1,1,0.008470294,0.6085299,3.207559,7.407551,15,3,27,26.9,100,100,1,2,100,100,23,27,6.100221,1
2,2,1,1,0.008470294,0.6085299,3.207559,7.407551,15,3,27,26.4,100,100,1,2,100,100,23,27,6.206646,3
2,2,1,1,0.008470294,0.6085299,2.907557,7.707552,15,3,27,25.9,100,100,1,2,100,100,23,27,6.306561,3
1,1,1,1,10.00753,14.60758,2.407556,8.207555,15,3,27,25.29999,100,100,1,2,100,100,23,27,6.412535,3
1,1,2,2,9.607524,15.00759,0.4085005,0.2084997,15,3,27,24.89999,100,100,1,2,100,100,23,27,6.505102,1
1,1,2,2,9.007522,15.60759,0.4085005,0.2084997,15,3,27,24.29999,100,100,1,2,100,100,23,27,6.612335,1
1,1,2,2,8.607519,16.00759,0.4085005,0.2084997,15,3,27,23.89999,100,100,1,2,100,100,23,27,6.703394,1
1,1,2,2,8.107518,16.50759,0.4085005,0.2084997,15,3,27,23.39999,100,100,1,2,100,100,23,27,6.808065,1
