NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,27,7,21,0.1865012,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,27,7,21,0.2065012,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,27,7,21,0.3070299,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,27,7,21,0.4081719,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,27,7,21,0.5022679,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,27,7,21,0.6075025,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,27,7,21,0.7063942,1
0,1,2,2,0,1.107554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,27,7,21,0.8019688,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,27,7,21,0.9056737,1
0,1,2,2,0,2.107553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,27,7,21,1.007521,1
0,1,2,2,0,2.607553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,27,7,21,1.108239,1
0,1,2,2,0,3.107553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,27,7,21,1.205359,1
0,1,2,2,0,3.607552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,27,7,21,1.307242,1
0,1,2,2,0,4.107552,8.3085,0.3085001,15,3,27,27,3,27,1,2,21,27,7,21,1.40576,1
0,1,2,2,0,4.607551,8.3085,0.3085001,15,3,27,27,3,27,1,2,21,27,7,21,1.50255,1
1,1,2,1,19.50756,5.10755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,21,27,7,21,1.608039,1
1,1,2,1,19.00756,5.607551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,21,27,7,21,1.704181,1
1,1,2,1,18.50756,6.107553,0.3085001,0.3075551,15,3,27,27,3,27,1,2,21,27,7,21,1.80255,1
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,27,27,3,27,1,2,21,27,7,21,1.900983,1
1,1,2,1,17.50755,7.107557,0.3085001,0.3075551,15,3,27,27,3,27,1,2,21,27,7,21,2.00049,1
1,1,2,1,17.00755,7.607559,0.3085001,0.3075551,15,3,27,26.5,3,27,1,2,21,27,7,21,2.104553,1
1,1,2,2,16.50755,8.107561,0.3085001,0.3085001,15,3,27,26,3,27,1,2,21,27,7,21,2.202223,1
1,1,2,2,16.00755,8.607563,0.3085001,0.3085001,15,3,27,25.49999,3,27,1,2,21,27,7,21,2.306399,1
1,1,2,2,15.50755,9.107565,0.3085001,0.3085001,15,3,27,24.99999,3,27,1,2,21,27,7,21,2.407484,1
1,1,2,2,15.00754,9.607568,0.3085001,0.3085001,15,3,27,24.49999,3,27,1,2,21,27,7,21,2.508005,1
1,1,2,1,14.50754,10.10757,0.3085001,8.307555,15,3,27,23.99999,3,27,1,2,21,27,7,21,2.603051,1
1,1,2,1,14.00754,10.60757,0.3085001,8.307555,15,3,27,23.49999,3,27,1,2,21,27,7,21,2.703292,1
1,1,2,2,13.50754,11.10757,0.3085001,0.3085001,15,3,27,22.99998,3,27,1,2,21,27,7,21,2.803565,1
1,1,2,2,13.00754,11.60757,0.3085001,0.3085001,15,3,27,22.49998,3,27,1,2,21,27,7,21,2.906079,1
1,1,2,2,12.50753,12.10758,0.3085001,0.3085001,15,3,27,21.99998,3,27,1,2,21,27,7,21,3.009364,1
1,1,2,2,12.00753,12.60758,0.3085001,0.3085001,15,3,27,21.49998,3,27,1,2,21,27,7,21,3.107038,1
1,1,2,2,11.50753,13.10758,0.3085001,0.3085001,15,3,27,20.99998,3,27,1,2,21,27,7,21,3.207591,1
1,1,2,2,11.00753,13.60758,0.3085001,0.3085001,15,3,27,20.49998,3,27,1,2,21,27,7,21,3.30753,1
1,1,1,1,10.50753,14.10758,2.307555,8.307555,15,3,27,19.99997,3,27,1,2,21,27,7,21,3.406127,1
1,1,1,1,10.00753,14.60758,2.307555,8.307555,15,3,27,19.49997,3,27,1,2,21,27,7,21,3.506419,1
1,1,2,2,9.507524,15.10759,0.3085001,0.3085001,15,3,27,18.99997,3,27,1,2,21,27,7,21,3.60462,1
1,1,2,2,9.007522,15.60759,0.3085001,0.3085001,15,3,27,18.49997,3,27,1,2,21,27,7,21,3.70158,1
1,1,2,2,8.50752,16.10759,0.3085001,0.3085001,15,3,27,17.99997,3,27,1,2,21,27,7,21,3.803334,1
1,1,2,2,8.007518,16.60759,0.3085001,0.3085001,15,3,27,17.49996,3,27,1,2,21,27,7,21,3.907351,3
1,1,2,2,8.007518,16.60759,0.008498904,0.6085013,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.007676,3
1,1,2,2,8.007518,16.60759,0.008498904,0.6085013,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.106595,3
1,1,2,2,8.007518,16.60759,0.008498904,0.6085013,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.201253,3
2,2,2,2,1.008463,2.608537,0.9084985,0.7085016,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.302431,3
2,2,2,2,1.008463,2.608537,0.9084985,0.7085016,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.402414,3
2,2,2,2,1.208464,2.408537,0.9084986,0.7085016,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.506292,2
2,2,2,2,1.308464,2.308536,0.6084974,1.008503,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.607577,3
2,2,2,2,1.308464,2.308536,0.1084955,1.508505,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.709415,3
2,2,2,2,0.3084638,2.308536,2.708494,1.908506,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.804741,3
2,2,2,2,0.3084638,2.308536,2.208492,2.408508,15,3,27,16.99996,3,27,1,2,21,27,7,21,4.901339,3
1,1,0,2,0.3075188,0.3075913,0,2.90851,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.001576,3
1,1,2,2,0.3075188,0.3075913,2.108488,3.508512,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.113739,3
1,1,0,2,0.3075188,0.3075913,0,3.908514,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.209132,3
1,1,2,2,0.3075188,0.3075913,4.208484,4.408515,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.302212,3
1,1,0,2,0.3075188,0.3075913,0,4.908517,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.40751,3
1,1,0,2,0.3075188,0.3075913,0,5.408519,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.50709,3
1,1,0,2,0.3075188,0.3075913,0,5.908521,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.608249,3
2,2,2,2,0.3084638,2.308536,3.208477,6.408523,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.701222,3
2,2,0,2,0.3084638,2.308536,0,6.908525,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.80618,3
2,2,0,2,0.3084638,2.308536,0,7.408527,15,3,27,16.99996,3,27,0,2,21,27,7,21,5.906683,3
2,2,2,2,0.3084638,2.308536,4.70847,7.908529,15,3,27,16.99996,3,27,1,2,21,27,7,21,6.002177,3
1,1,0,2,8.307519,16.30759,0,8.408531,15,3,27,16.49996,3,27.3,0,2,21,27,7,21,6.102993,3
2,2,0,2,0.3084638,2.308536,0,8.908533,15,3,27,15.99996,3,27.3,0,2,21,27,7,21,6.206643,3
