NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,15,27,0.1779608,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,15,27,0.2085873,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,15,27,0.3026811,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,15,27,0.4074943,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,15,27,0.502112,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,15,27,0.6041197,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,9,15,27,0.7013016,0
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,9,15,27,0.8058714,1
0,1,2,2,0,1.207554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,9,15,27,0.9012582,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,9,15,27,1.011289,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,9,15,27,1.100988,1
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,9,15,27,1.203853,1
0,1,2,2,0,3.207552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,9,15,27,1.304181,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,9,15,27,1.410854,1
0,1,2,2,0,3.907552,0.1084993,0.5085009,15,3,27,27,3,27,1,2,19,9,15,27,1.500999,3
0,1,2,2,0,3.907552,0.008498904,0.6085013,15,3,27,27,3,27,1,2,19,9,15,27,1.603028,3
0,1,2,2,0,3.907552,0.008498904,0.6085013,15,3,27,27,3,27,1,2,19,9,15,27,1.708217,3
0,1,2,2,0,3.907552,0.008498904,0.6085013,15,3,27,27,3,27,1,2,19,9,15,27,1.800656,3
0,1,2,2,0,4.207551,8.008499,0.6085013,15,3,27,27,3,27,1,2,19,9,15,27,1.904544,1
2,2,2,2,0.208504,0.4084962,7.808498,0.808502,15,3,27,27,3,27,1,2,19,9,15,27,2.008417,3
2,2,2,2,0.208504,0.4084962,7.408497,1.208504,15,3,27,27.3,3,26.6,1,2,19,9,15,27,2.100153,3
2,2,2,2,0.2085039,0.4084962,6.908494,1.708505,15,3,27,27.3,3,26.1,1,2,19,9,15,27,2.203951,3
2,2,2,2,0.208504,0.4084962,6.408493,2.208507,15,3,27,27.3,3,25.59999,1,2,19,9,15,27,2.303756,3
2,2,2,2,0.208504,0.4084962,5.80849,2.80851,15,3,27,27.3,3,24.99999,1,2,19,9,15,27,2.408255,3
2,2,2,2,0.208504,0.4084962,5.408489,3.208511,15,3,27,27.3,3,24.59999,1,2,19,9,15,27,2.50503,3
2,2,2,2,0.208504,0.4084962,4.808486,3.808513,15,3,27,27.3,3,23.99999,1,2,19,9,15,27,2.609617,3
2,2,2,2,4.208503,0.4084962,4.408484,4.208514,15,3,27,27.3,3,23.59999,1,2,19,9,15,27,2.70055,3
2,2,2,2,0.208504,0.4084962,3.808482,4.808517,15,3,27,27.3,3,22.99998,1,2,19,9,15,27,2.806707,3
2,2,2,2,0.208504,0.4084962,3.408482,5.208519,15,3,27,27.3,3,22.59998,1,2,19,9,15,27,2.900578,3
2,2,2,2,0.2085039,0.4084962,2.90848,5.70852,15,3,27,27.3,3,22.09998,1,2,19,9,15,27,3.002141,3
2,2,2,2,0.208504,0.4084962,2.408478,6.208522,15,3,27,27.3,3,21.59998,1,2,19,9,15,27,3.103443,3
2,2,2,2,0.208504,0.4084962,1.808475,6.808525,15,3,27,27.3,3,20.99998,1,2,19,9,15,27,3.208402,3
2,2,2,2,0.208504,0.4084962,1.408474,7.208526,15,3,27,27.3,3,20.59998,1,2,19,9,15,27,3.30102,3
2,2,2,2,0.208504,0.4084962,0.9084719,7.708529,15,3,27,27.3,3,20.09997,1,2,19,9,15,27,3.4042,3
2,2,2,2,0.1085041,0.5084961,0.7084711,7.908529,15,3,27,27.3,3,19.59997,1,2,19,9,15,27,3.50432,1
2,2,2,2,0.00850415,0.608496,0.7084711,7.908529,15,3,27,27.3,3,19.09997,1,2,19,9,15,27,3.601758,1
2,2,2,2,0.00850415,0.608496,0.7084711,7.908529,15,3,27,27.3,3,18.59997,1,2,19,9,15,27,3.704762,1
2,2,2,2,0.00850415,0.608496,0.7084711,7.908529,15,3,27,27.3,3,18.09997,1,2,19,9,15,27,3.802609,3
0,1,2,2,0,4.607551,0.4084699,8.20853,15,3,27,27.3,3,17.59996,1,2,19,9,15,27,3.903637,3
1,1,1,2,19.80756,4.807551,0.3075246,0.3085306,15,3,27,27.3,3,17.09996,1,2,19,9,15,27,4.001957,1
1,1,1,2,19.20756,5.40755,0.3075246,0.3085306,15,3,27.3,27.3,2.7,17.09996,1,2,100,100,15,27,4.108426,1
