NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,13,27,0.1498528,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,13,27,0.2026254,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,13,27,0.300299,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,13,27,0.4064163,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,13,27,0.5072799,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,5,13,27,0.6013715,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,5,13,27,0.7077474,1
0,1,2,2,0,1.107554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,5,13,27,0.8042807,4
0,1,2,2,0,1.107554,0.6085013,0.008498904,15,3,27,27,3,27,1,2,7,5,13,27,0.9028545,0
0,1,2,2,0,1.507554,0.6085013,0.008498904,15,3,27,27,3,27,1,2,7,5,13,27,1.004271,1
0,1,2,2,0,2.007554,0.6085013,0.008498904,15,3,27,27,3,27,1,2,7,5,13,27,1.10421,1
0,1,2,2,0,2.207553,0.6085013,0.008498904,15,3,27,27,3,27,1,2,7,5,13,27,1.207121,4
0,1,2,2,0,2.207553,0.6085013,1.008499,15,3,27,27,3,27,1,2,7,5,13,27,1.30165,4
2,1,2,2,0.4085019,2.207553,1.108503,0.5084971,15,3,27,27,3,27,1,2,7,5,13,27,1.403304,4
2,1,2,2,0.4085019,2.207553,1.708505,2.908495,15,3,27,27,3,27,1,2,7,5,13,27,1.508558,4
2,1,2,2,0.4085019,2.207553,2.208507,2.408493,15,3,27,27,3,27,0,2,7,5,13,27,1.605989,4
2,1,2,0,0.4085019,2.207553,2.708509,0,15,3,27,27,3,27,0,2,7,5,13,27,1.709639,4
2,1,2,2,0.4085019,2.207553,3.108511,2.508489,15,3,27,27,3,27,1,2,7,5,13,27,1.803639,4
2,1,2,2,0.4085019,2.207553,3.708511,1.908489,15,3,27,27,3,27,1,2,100,100,13,27,1.908095,4
2,1,2,2,8.408503,2.207553,4.20851,1.40849,15,3,27,27,3,27,0,2,100,100,13,27,2.010136,4
2,1,2,1,0.4085019,2.207553,4.708509,3.907545,15,3,26.5,27,3,27.3,1,2,100,100,13,27,2.107931,4
2,1,2,1,0.4085019,2.207553,5.208509,3.407546,15,3,26,27,3,27.3,1,2,100,100,13,27,2.207879,4
2,1,2,1,0.4085019,2.207553,5.708508,2.907547,15,3,25.49999,27,3,27.3,1,2,100,100,13,27,2.309804,4
2,1,2,1,0.4085019,2.207553,6.208508,2.407547,15,3,24.99999,27,3,27.3,1,2,100,100,13,27,2.409861,4
2,1,2,1,0.4085019,2.207553,6.308508,2.307547,15,3,24.49999,27,3,27.3,1,2,100,100,13,27,2.509242,4
2,1,2,1,0.4085019,2.207553,6.408508,2.207547,15,3,24.09999,27,3,27.3,1,2,100,100,13,27,2.603144,4
2,1,2,1,0.4085019,2.207553,6.908508,1.707548,15,3,23.59999,27,3,27.3,1,2,100,100,13,27,2.704511,4
2,1,2,1,0.4085019,2.207553,7.508507,1.107548,15,3,22.99998,27,3,27.3,1,2,100,100,13,27,2.806806,4
2,1,2,1,0.4085019,2.207553,7.908506,0.7075484,15,3,22.59998,27,3,27.3,1,2,100,100,13,27,2.901475,4
1,1,2,1,8.408503,2.207553,8.408506,0.207549,15,3,22.09998,27,3,27.3,1,2,100,100,13,27,3.003681,4
1,1,2,1,8.408502,2.207553,8.608506,0.007549165,15,3,21.49998,27,3,27.3,1,2,100,100,13,27,3.11231,4
1,1,2,1,8.008503,2.607553,8.608506,0.007549165,15,3,20.99998,27,3,27.3,1,2,100,100,13,27,3.207384,1
1,1,2,1,7.608503,3.007553,0.608506,0.007549165,15,3,20.59998,27,3,27.3,1,2,100,100,13,27,3.303018,1
1,1,2,1,7.108503,3.507552,0.608506,0.007549165,15,3,20.09997,27,3,27.3,1,2,100,100,13,27,3.405176,1
1,1,2,1,6.508503,4.107551,0.608506,0.007549165,15,3,19.49997,27,3,27.3,1,2,100,100,13,27,3.507271,1
1,1,2,1,6.008504,4.607551,0.608506,0.007549165,15,3,18.99997,27,3,27.3,1,2,100,100,13,27,3.607177,1
1,1,1,1,5.508504,5.10755,0.607561,0.007549165,15,3,18.49997,27,3,27.3,1,2,100,100,13,27,3.709954,1
